canonical_id,name_he,param_code,param_name,date,year,concentration,unit,is_below_lod,sample_id,lab,sample_depth_m,drinking_water_standard,percent_of_standard
מק_חולון_5,מק חולון 5,HEPTACHLOR EPOXIDE,HEPTACHLOR EPOXIDE,2010-06-15,2010,0.0,microgr/L,False,,,,0.2,0.0
מק_חולון_5,מק חולון 5,IRON TOTAL AS FE,IRON TOTAL AS FE,2010-06-15,2010,44.0,microgr/L,False,,,,1000.0,4.4
מק_חולון_5,מק חולון 5,LEAD AS PB,LEAD AS PB,2010-06-15,2010,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,LINDANE,LINDANE,2010-06-15,2010,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_5,מק חולון 5,LITHIUM,LITHIUM,2010-06-15,2010,0.0,microgr/L,False,,,,,
מק_חולון_5,מק חולון 5,MAGNESIUM AS MG,MAGNESIUM AS MG,2010-06-15,2010,25.3,MG/L,False,,,,150.0,16.87
מק_חולון_5,מק חולון 5,MANGANESE TOTAL AS MN,MANGANESE TOTAL AS MN,2010-06-15,2010,8.0,microgr/L,False,,,,200.0,4.0
מק_חולון_5,מק חולון 5,METHOXYCHLOR,METHOXYCHLOR,2010-06-15,2010,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_5,מק חולון 5,MOLYBDENUM,MOLYBDENUM,2010-06-15,2010,0.0,microgr/L,False,,,,70.0,0.0
מק_חולון_5,מק חולון 5,MONOCHLOROBENZENE,MONOCHLOROBENZENE,2010-06-15,2010,0.0,microgr/L,False,,,,100.0,0.0
מק_חולון_5,מק חולון 5, MTBE,MTBE,2010-06-15,2010,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_5,מק חולון 5,NICKEL AS NI,NICKEL AS NI,2010-06-15,2010,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_5,מק חולון 5,PERMETRINE,PERMETRINE,2010-06-15,2010,0.0,microgr/L,False,,,,,
מק_חולון_5,מק חולון 5,POTASSIUM AS K,POTASSIUM AS K,2010-06-15,2010,1.4,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,SELENIUM AS SE,SELENIUM AS SE,2010-06-15,2010,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,SILVER,SILVER,2010-06-15,2010,0.0,microgr/L,False,,,,100.0,0.0
מק_חולון_5,מק חולון 5,SIMAZINE,SIMAZINE,2010-06-15,2010,0.0,microgr/L,False,,,,2.0,0.0
מק_חולון_5,מק חולון 5,SODIUM AS NA,SODIUM AS NA,2010-06-15,2010,61.0,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,STRONTIUM AS SR,STRONTIUM AS SR,2010-06-15,2010,689.0,microgr/L,False,,,,,
מק_חולון_5,מק חולון 5,STYRENE,STYRENE,2010-06-15,2010,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_5,מק חולון 5,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-06-15,2010,0.2,microgr/L,False,,,,10.0,2.0
מק_חולון_5,מק חולון 5,TOLUENE,TOLUENE,2010-06-15,2010,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_5,מק חולון 5,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-06-15,2010,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_5,מק חולון 5,"TRICHLORO ETHANE 1,1,1","TRICHLORO ETHANE 1,1,1",2010-06-15,2010,0.0,microgr/L,False,,,,200.0,0.0
מק_חולון_5,מק חולון 5,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-06-15,2010,0.0,microgr/L,False,,,,7.5,0.0
מק_חולון_5,מק חולון 5,"TRICHLORO PHENOXY 2,4,5 PROPIO","TRICHLORO PHENOXY 2,4,5 PROPIO",2010-06-15,2010,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,TRIFLORILEN,TRIFLORILEN,2010-06-15,2010,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_5,מק חולון 5,VINYL CHLORIDE,VINYL CHLORIDE,2010-06-15,2010,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_5,מק חולון 5,XYLENE,XYLENE,2010-06-15,2010,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_5,מק חולון 5,ZINC AS ZN,ZINC AS ZN,2010-06-15,2010,15.0,microgr/L,False,,,,5000.0,0.3
מק_חולון_5,מק חולון 5,CALCIUM AS CA,CALCIUM AS CA,2010-07-19,2010,107.0,MG/L,False,,,,80.0,133.75
מק_חולון_5,מק חולון 5,MAGNESIUM AS MG,MAGNESIUM AS MG,2010-07-19,2010,25.6,MG/L,False,,,,150.0,17.07
מק_חולון_5,מק חולון 5,POTASSIUM AS K,POTASSIUM AS K,2010-07-19,2010,1.4,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,SODIUM AS NA,SODIUM AS NA,2010-07-19,2010,63.0,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-03-13,2011,0.01,MG/L,True,,,,3.0,0.33
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-04-05,2011,0.01,MG/L,True,,,,3.0,0.33
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-05-15,2011,0.01,MG/L,True,,,,3.0,0.33
מק_חולון_5,מק חולון 5,ALACHLOR,ALACHLOR,2011-06-20,2011,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_5,מק חולון 5,ALDICRAB,ALDICRAB,2011-06-20,2011,0.0,microgr/L,False,,,,,
מק_חולון_5,מק חולון 5,ALKALINITY M AS CACO3 (B),ALKALINITY M AS CACO3 (B),2011-06-20,2011,229.0,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,ALPHA RADIOACTIVITY,ALPHA RADIOACTIVITY,2011-06-20,2011,0.05,BQ/L,False,,,,0.1,50.0
מק_חולון_5,מק חולון 5,ALUMINUM,ALUMINUM,2011-06-20,2011,11.0,microgr/L,False,,,,200.0,5.5
מק_חולון_5,מק חולון 5,AMMONIA AS NH4,AMMONIA AS NH4,2011-06-20,2011,0.0,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,ANTIMONY,ANTIMONY,2011-06-20,2011,0.0,microgr/L,False,,,,6.0,0.0
מק_חולון_5,מק חולון 5,ARSENIC AS AS,ARSENIC AS AS,2011-06-20,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,ATRAZINE,ATRAZINE,2011-06-20,2011,0.1,microgr/L,False,,,,2.0,5.0
מק_חולון_5,מק חולון 5,BARIUM AS BA,BARIUM AS BA,2011-06-20,2011,78.0,microgr/L,False,,,,1000.0,7.8
מק_חולון_5,מק חולון 5,BENZOPYRENE,BENZOPYRENE,2011-06-20,2011,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_5,מק חולון 5,BERYLIUM,BERYLIUM,2011-06-20,2011,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_5,מק חולון 5,BETA RADIOACTIVITY,BETA RADIOACTIVITY,2011-06-20,2011,0.0,BQ/L,False,,,,1.0,0.0
מק_חולון_5,מק חולון 5,BICARBONATE AS HCO3,BICARBONATE AS HCO3,2011-06-20,2011,279.151,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,BIS (2-ETHYLHEXYL) PHTALATE,BIS (2-ETHYLHEXYL) PHTALATE,2011-06-20,2011,0.0,microgr/L,False,,,,8.0,0.0
מק_חולון_5,מק חולון 5,BORON AS B,BORON AS B,2011-06-20,2011,0.06,MG/L,False,,,,1.0,6.0
מק_חולון_5,מק חולון 5,BROMIDE AS BR,BROMIDE AS BR,2011-06-20,2011,0.6,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,CADMIUM AS CD,CADMIUM AS CD,2011-06-20,2011,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_5,מק חולון 5,CALCIUM AS CA,CALCIUM AS CA,2011-06-20,2011,108.0,MG/L,False,,,,80.0,135.0
מק_חולון_5,מק חולון 5,CHLORDANE,CHLORDANE,2011-06-20,2011,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_5,מק חולון 5,CHLORIDE AS CL,CHLORIDE AS CL,2011-06-20,2011,139.0,MG/L,False,,,,400.0,34.75
מק_חולון_5,מק חולון 5,CHROMIUM AS CR,CHROMIUM AS CR,2011-06-20,2011,3.0,microgr/L,False,,,,50.0,6.0
מק_חולון_5,מק חולון 5,COPPER AS CU,COPPER AS CU,2011-06-20,2011,3.0,microgr/L,False,,,,1400.0,0.21
מק_חולון_5,מק חולון 5,CYANIDE AS CN,CYANIDE AS CN,2011-06-20,2011,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_5,מק חולון 5,DDT,DDT,2011-06-20,2011,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_5,מק חולון 5,DETERGENTS AS LAS,DETERGENTS AS LAS,2011-06-20,2011,0.0,MG/L,False,,,,0.5,0.0
מק_חולון_5,מק חולון 5,"DIBROMO-3-CHLOROPROPA1,2 NE","DIBROMO-3-CHLOROPROPA1,2 NE",2011-06-20,2011,0.0,microgr/L,False,,,,0.3,0.0
מק_חולון_5,מק חולון 5,"DICHLOROPHENOXY ACETI2,4 C ACID","DICHLOROPHENOXY ACETI2,4 C ACID",2011-06-20,2011,0.0,microgr/L,False,,,,30.0,0.0
מק_חולון_5,מק חולון 5,Dieldrin,Dieldrin,2011-06-20,2011,0.0,microgr/L,False,,,,0.05,0.0
מק_חולון_5,מק חולון 5,ENDRIN,ENDRIN,2011-06-20,2011,0.0,microgr/L,False,,,,2.0,0.0
מק_חולון_5,מק חולון 5,ETHYLENE DI BROMIDE,ETHYLENE DI BROMIDE,2011-06-20,2011,0.0,microgr/L,False,,,,0.05,0.0
מק_חולון_5,מק חולון 5,FLUORIDE AS F,FLUORIDE AS F,2011-06-20,2011,0.25,MG/L,False,,,,1.7,14.71
מק_חולון_5,מק חולון 5,FORMALDEHYDE,FORMALDEHYDE,2011-06-20,2011,0.0,microgr/L,False,,,,900.0,0.0
מק_חולון_5,מק חולון 5,HARDNESS AS CACO3,HARDNESS AS CACO3,2011-06-20,2011,375.92,MG/L,False,,,,200.0,187.96
מק_חולון_5,מק חולון 5,HEPTACHLOR,HEPTACHLOR,2011-06-20,2011,0.0,microgr/L,False,,,,0.4,0.0
מק_חולון_5,מק חולון 5,HEPTACHLOR EPOXIDE,HEPTACHLOR EPOXIDE,2011-06-20,2011,0.0,microgr/L,False,,,,0.2,0.0
מק_חולון_5,מק חולון 5,IRON TOTAL AS FE,IRON TOTAL AS FE,2011-06-20,2011,15.0,microgr/L,False,,,,1000.0,1.5
מק_חולון_5,מק חולון 5,LEAD AS PB,LEAD AS PB,2011-06-20,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,LINDANE,LINDANE,2011-06-20,2011,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_5,מק חולון 5,MAGNESIUM AS MG,MAGNESIUM AS MG,2011-06-20,2011,25.8,MG/L,False,,,,150.0,17.2
מק_חולון_5,מק חולון 5,MANGANESE TOTAL AS MN,MANGANESE TOTAL AS MN,2011-06-20,2011,0.0,microgr/L,False,,,,200.0,0.0
מק_חולון_5,מק חולון 5,MERCURY AS HG,MERCURY AS HG,2011-06-20,2011,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_5,מק חולון 5,METHOXYCHLOR,METHOXYCHLOR,2011-06-20,2011,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_5,מק חולון 5,METOLACHLOR,METOLACHLOR,2011-06-20,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,MOLYBDENUM,MOLYBDENUM,2011-06-20,2011,0.0,microgr/L,False,,,,70.0,0.0
מק_חולון_5,מק חולון 5,NICKEL AS NI,NICKEL AS NI,2011-06-20,2011,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_5,מק חולון 5,NITRATE AS NO3,NITRATE AS NO3,2011-06-20,2011,47.0,MG/L,False,,,,70.0,67.14
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-06-20,2011,0.01,MG/L,True,,,,3.0,0.33
מק_חולון_5,מק חולון 5,OIL AND GREASE,OIL AND GREASE,2011-06-20,2011,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_5,מק חולון 5,PERMETRINE,PERMETRINE,2011-06-20,2011,0.0,microgr/L,False,,,,,
מק_חולון_5,מק חולון 5,PHENOLS AS C6H5OH,PHENOLS AS C6H5OH,2011-06-20,2011,0.0,microgr/L,False,,,,2.0,0.0
מק_חולון_5,מק חולון 5,PHOSPHATES AS PO4,PHOSPHATES AS PO4,2011-06-20,2011,0.05,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,POTASSIUM AS K,POTASSIUM AS K,2011-06-20,2011,1.7,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,SELENIUM AS SE,SELENIUM AS SE,2011-06-20,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,SILICA AS SIO2,SILICA AS SIO2,2011-06-20,2011,19.0,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,SILVER,SILVER,2011-06-20,2011,0.0,microgr/L,False,,,,100.0,0.0
מק_חולון_5,מק חולון 5,SIMAZINE,SIMAZINE,2011-06-20,2011,0.0,microgr/L,False,,,,2.0,0.0
מק_חולון_5,מק חולון 5,SODIUM AS NA,SODIUM AS NA,2011-06-20,2011,62.0,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,SULFATE AS SO4,SULFATE AS SO4,2011-06-20,2011,44.0,MG/L,False,,,,250.0,17.6
מק_חולון_5,מק חולון 5,TOTAL ORGANIC CARBON,TOTAL ORGANIC CARBON,2011-06-20,2011,0.3,MG/L,False,,,,,
מק_חולון_5,מק חולון 5,"TRICHLORO PHENOXY 2,4,5 PROPIO","TRICHLORO PHENOXY 2,4,5 PROPIO",2011-06-20,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_5,מק חולון 5,TRIFLORILEN,TRIFLORILEN,2011-06-20,2011,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_5,מק חולון 5,ZINC AS ZN,ZINC AS ZN,2011-06-20,2011,10.0,microgr/L,False,,,,5000.0,0.2
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-07-24,2011,0.01,MG/L,True,,,,3.0,0.33
מק_חולון_5,מק חולון 5,CHLORIDE AS CL,CHLORIDE AS CL,2011-07-27,2011,119.0,MG/L,False,,,,400.0,29.75
מק_חולון_5,מק חולון 5,NITRATE AS NO3,NITRATE AS NO3,2011-07-27,2011,45.7,MG/L,False,,,,70.0,65.29
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-08-16,2011,0.01,MG/L,True,,,,3.0,0.33
מק_חולון_5,מק חולון 5,NITRITE AS NO2,NITRITE AS NO2,2011-09-11,2011,0.01,MG/L,True,,,,3.0,0.33
נד_פז_סיירים_2,נד פז סיירים 2,BENZENE,BENZENE,2016-11-09,2016,410.0,microgr/L,False,,,,5.0,8200.0
נד_פז_סיירים_2,נד פז סיירים 2,DISSOLVED OXYGEN AS O2,DISSOLVED OXYGEN AS O2,2016-11-09,2016,8.2,MG/L,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,ETHYL BENZENE,ETHYL BENZENE,2016-11-09,2016,120.0,microgr/L,False,,,,300.0,40.0
נד_פז_סיירים_2,נד פז סיירים 2,FIELD ELECTRICAL CONDUCTIVITY,FIELD ELECTRICAL CONDUCTIVITY,2016-11-09,2016,1.406,mS/cm,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2, MTBE,MTBE,2016-11-09,2016,26000.0,microgr/L,False,,,,40.0,65000.0
נד_פז_סיירים_2,נד פז סיירים 2,PH MEASURED  IN FIELD,PH MEASURED  IN FIELD,2016-11-09,2016,7.2,UNIT,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,REDOX,REDOX,2016-11-09,2016,-20.0,mV,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TEMPERATURE CENTIGRADE,TEMPERATURE CENTIGRADE,2016-11-09,2016,26.2,Celsius,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TOLUENE,TOLUENE,2016-11-09,2016,1300.0,microgr/L,False,,,,700.0,185.71
נד_פז_סיירים_2,נד פז סיירים 2,TURBIDITY NTU,TURBIDITY NTU,2016-11-09,2016,70.1,NTU,False,,,,1.0,7010.0
נד_פז_סיירים_2,נד פז סיירים 2,XYLENE,XYLENE,2016-11-09,2016,2500.0,microgr/L,False,,,,500.0,500.0
נד_פז_סיירים_2,נד פז סיירים 2,BENZENE,BENZENE,2017-03-13,2017,90.0,microgr/L,False,,,,5.0,1800.0
נד_פז_סיירים_2,נד פז סיירים 2,DISSOLVED OXYGEN AS O2,DISSOLVED OXYGEN AS O2,2017-03-13,2017,5.6,MG/L,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,ETHYL BENZENE,ETHYL BENZENE,2017-03-13,2017,80.0,microgr/L,False,,,,300.0,26.67
נד_פז_סיירים_2,נד פז סיירים 2,FIELD ELECTRICAL CONDUCTIVITY,FIELD ELECTRICAL CONDUCTIVITY,2017-03-13,2017,1.241,mS/cm,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2, MTBE,MTBE,2017-03-13,2017,5100.0,microgr/L,False,,,,40.0,12750.0
נד_פז_סיירים_2,נד פז סיירים 2,PH MEASURED  IN FIELD,PH MEASURED  IN FIELD,2017-03-13,2017,7.0,UNIT,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,REDOX,REDOX,2017-03-13,2017,-41.0,mV,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TEMPERATURE CENTIGRADE,TEMPERATURE CENTIGRADE,2017-03-13,2017,24.9,Celsius,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TOLUENE,TOLUENE,2017-03-13,2017,480.0,microgr/L,False,,,,700.0,68.57
נד_פז_סיירים_2,נד פז סיירים 2,TURBIDITY NTU,TURBIDITY NTU,2017-03-13,2017,56.4,NTU,False,,,,1.0,5640.0
נד_פז_סיירים_2,נד פז סיירים 2,XYLENE,XYLENE,2017-03-13,2017,750.0,microgr/L,False,,,,500.0,150.0
נד_פז_סיירים_2,נד פז סיירים 2,BENZENE,BENZENE,2017-10-23,2017,690.0,microgr/L,False,,,,5.0,13800.0
נד_פז_סיירים_2,נד פז סיירים 2,DISSOLVED OXYGEN AS O2,DISSOLVED OXYGEN AS O2,2017-10-23,2017,0.1,MG/L,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,ETHYL BENZENE,ETHYL BENZENE,2017-10-23,2017,550.0,microgr/L,False,,,,300.0,183.33
נד_פז_סיירים_2,נד פז סיירים 2,FIELD ELECTRICAL CONDUCTIVITY,FIELD ELECTRICAL CONDUCTIVITY,2017-10-23,2017,2.165,mS/cm,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2, MTBE,MTBE,2017-10-23,2017,1130.0,microgr/L,False,,,,40.0,2825.0
נד_פז_סיירים_2,נד פז סיירים 2,PH MEASURED  IN FIELD,PH MEASURED  IN FIELD,2017-10-23,2017,6.8,UNIT,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,REDOX,REDOX,2017-10-23,2017,-136.5,mV,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TEMPERATURE CENTIGRADE,TEMPERATURE CENTIGRADE,2017-10-23,2017,25.6,Celsius,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TOLUENE,TOLUENE,2017-10-23,2017,580.0,microgr/L,False,,,,700.0,82.86
נד_פז_סיירים_2,נד פז סיירים 2,TURBIDITY NTU,TURBIDITY NTU,2017-10-23,2017,3.5,NTU,False,,,,1.0,350.0
נד_פז_סיירים_2,נד פז סיירים 2,XYLENE,XYLENE,2017-10-23,2017,1540.0,microgr/L,False,,,,500.0,308.0
נד_פז_סיירים_2,נד פז סיירים 2,BENZENE,BENZENE,2018-07-01,2018,1440.0,microgr/L,False,,,,5.0,28800.0
נד_פז_סיירים_2,נד פז סיירים 2,DISSOLVED OXYGEN AS O2,DISSOLVED OXYGEN AS O2,2018-07-01,2018,0.5,MG/L,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,ETHYL BENZENE,ETHYL BENZENE,2018-07-01,2018,1120.0,microgr/L,False,,,,300.0,373.33
נד_פז_סיירים_2,נד פז סיירים 2,FIELD ELECTRICAL CONDUCTIVITY,FIELD ELECTRICAL CONDUCTIVITY,2018-07-01,2018,1.707,mS/cm,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2, MTBE,MTBE,2018-07-01,2018,42660.0,microgr/L,False,,,,40.0,106650.0
נד_פז_סיירים_2,נד פז סיירים 2,PH MEASURED  IN FIELD,PH MEASURED  IN FIELD,2018-07-01,2018,6.8,UNIT,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,REDOX,REDOX,2018-07-01,2018,-142.1,mV,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,TEMPERATURE CENTIGRADE,TEMPERATURE CENTIGRADE,2018-07-01,2018,28.5,Celsius,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,Tertiary Butyl Alcohol,Tertiary Butyl Alcohol,2018-07-01,2018,19000.0,microgr/L,False,,,,120.0,15833.33
נד_פז_סיירים_2,נד פז סיירים 2,TOLUENE,TOLUENE,2018-07-01,2018,590.0,microgr/L,False,,,,700.0,84.29
נד_פז_סיירים_2,נד פז סיירים 2,TURBIDITY NTU,TURBIDITY NTU,2018-07-01,2018,1.5,NTU,False,,,,1.0,150.0
נד_פז_סיירים_2,נד פז סיירים 2,XYLENE,XYLENE,2018-07-01,2018,5570.0,microgr/L,False,,,,500.0,1114.0
נד_פז_סיירים_2,נד פז סיירים 2,BENZENE,BENZENE,2019-02-27,2019,1446.0,microgr/L,False,,,,5.0,28920.0
נד_פז_סיירים_2,נד פז סיירים 2,DISSOLVED OXYGEN AS O2,DISSOLVED OXYGEN AS O2,2019-02-27,2019,0.3,MG/L,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2,ETHYL BENZENE,ETHYL BENZENE,2019-02-27,2019,1032.0,microgr/L,False,,,,300.0,344.0
נד_פז_סיירים_2,נד פז סיירים 2,FIELD ELECTRICAL CONDUCTIVITY,FIELD ELECTRICAL CONDUCTIVITY,2019-02-27,2019,1.59,mS/cm,False,,,,,
נד_פז_סיירים_2,נד פז סיירים 2, MTBE,MTBE,2019-02-27,2019,10161.0,microgr/L,False,,,,40.0,25402.5
נד_פז_סיירים_2,נד פז סיירים 2,PH MEASURED  IN FIELD,PH MEASURED  IN FIELD,2019-02-27,2019,7.1,UNIT,False,,,,,
