canonical_id,name_he,param_code,param_name,date,year,concentration,unit,is_below_lod,sample_id,lab,sample_depth_m,drinking_water_standard,percent_of_standard
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2021-12-02,2021,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2021-12-02,2021,5.0,microgr/L,True,,,,40.0,12.5
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2021-12-02,2021,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2021-12-02,2021,5.0,microgr/L,True,,,,500.0,1.0
נד_פז_סיירים_3,נד פז סיירים 3,BENZENE,BENZENE,2022-06-21,2022,5.0,microgr/L,True,,,,5.0,100.0
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2022-06-21,2022,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2022-06-21,2022,5.0,microgr/L,True,,,,40.0,12.5
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2022-06-21,2022,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2022-06-21,2022,5.0,microgr/L,True,,,,500.0,1.0
נד_פז_סיירים_3,נד פז סיירים 3,BENZENE,BENZENE,2022-12-18,2022,5.0,microgr/L,True,,,,5.0,100.0
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2022-12-18,2022,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2022-12-18,2022,14.0,microgr/L,False,,,,40.0,35.0
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2022-12-18,2022,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2022-12-18,2022,5.0,microgr/L,True,,,,500.0,1.0
נד_פז_סיירים_3,נד פז סיירים 3,BENZENE,BENZENE,2023-06-29,2023,5.0,microgr/L,True,,,,5.0,100.0
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2023-06-29,2023,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2023-06-29,2023,5.0,microgr/L,True,,,,40.0,12.5
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2023-06-29,2023,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2023-06-29,2023,5.0,microgr/L,True,,,,500.0,1.0
נד_פז_סיירים_3,נד פז סיירים 3,BENZENE,BENZENE,2023-12-18,2023,5.0,microgr/L,True,,,,5.0,100.0
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2023-12-18,2023,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2023-12-18,2023,5.0,microgr/L,True,,,,40.0,12.5
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2023-12-18,2023,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2023-12-18,2023,5.0,microgr/L,True,,,,500.0,1.0
נד_פז_סיירים_3,נד פז סיירים 3,BENZENE,BENZENE,2024-06-17,2024,5.0,microgr/L,True,,,,5.0,100.0
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2024-06-17,2024,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2024-06-17,2024,5.0,microgr/L,True,,,,40.0,12.5
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2024-06-17,2024,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2024-06-17,2024,5.0,microgr/L,True,,,,500.0,1.0
נד_פז_סיירים_3,נד פז סיירים 3,BENZENE,BENZENE,2025-05-25,2025,5.0,microgr/L,True,,,,5.0,100.0
נד_פז_סיירים_3,נד פז סיירים 3,ETHYL BENZENE,ETHYL BENZENE,2025-05-25,2025,5.0,microgr/L,True,,,,300.0,1.67
נד_פז_סיירים_3,נד פז סיירים 3, MTBE,MTBE,2025-05-25,2025,12.0,microgr/L,False,,,,40.0,30.0
נד_פז_סיירים_3,נד פז סיירים 3,TOLUENE,TOLUENE,2025-05-25,2025,5.0,microgr/L,True,,,,700.0,0.71
נד_פז_סיירים_3,נד פז סיירים 3,XYLENE,XYLENE,2025-05-25,2025,5.0,microgr/L,True,,,,500.0,1.0
מק_חולון_14,מק חולון 14,ARSENIC AS AS,ARSENIC AS AS,2010-06-15,2010,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2010-06-15,2010,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CADMIUM AS CD,CADMIUM AS CD,2010-06-15,2010,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-06-15,2010,0.4,microgr/L,False,,,,4.0,10.0
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2010-06-15,2010,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,CHROMIUM AS CR,CHROMIUM AS CR,2010-06-15,2010,6.0,microgr/L,False,,,,50.0,12.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-06-15,2010,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-06-15,2010,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-06-15,2010,0.6,microgr/L,False,,,,10.0,6.0
מק_חולון_14,מק חולון 14,LEAD AS PB,LEAD AS PB,2010-06-15,2010,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,NICKEL AS NI,NICKEL AS NI,2010-06-15,2010,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_14,מק חולון 14,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-06-15,2010,0.2,microgr/L,False,,,,10.0,2.0
מק_חולון_14,מק חולון 14,TOLUENE,TOLUENE,2010-06-15,2010,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_14,מק חולון 14,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-06-15,2010,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-06-15,2010,6.7,microgr/L,False,,,,7.5,89.33
מק_חולון_14,מק חולון 14,VINYL CHLORIDE,VINYL CHLORIDE,2010-06-15,2010,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_14,מק חולון 14,XYLENE,XYLENE,2010-06-15,2010,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_14,מק חולון 14,ARSENIC AS AS,ARSENIC AS AS,2011-09-12,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2011-09-12,2011,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CADMIUM AS CD,CADMIUM AS CD,2011-09-12,2011,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2011-09-12,2011,0.3,microgr/L,False,,,,4.0,7.5
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2011-09-12,2011,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,CHROMIUM AS CR,CHROMIUM AS CR,2011-09-12,2011,5.0,microgr/L,False,,,,50.0,10.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2011-09-12,2011,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-09-12,2011,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-09-12,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,ETHYL BENZENE,ETHYL BENZENE,2011-09-12,2011,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_14,מק חולון 14,LEAD AS PB,LEAD AS PB,2011-09-12,2011,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,MERCURY AS HG,MERCURY AS HG,2011-09-12,2011,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_14,מק חולון 14, MTBE,MTBE,2011-09-12,2011,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_14,מק חולון 14,NICKEL AS NI,NICKEL AS NI,2011-09-12,2011,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_14,מק חולון 14,TOLUENE,TOLUENE,2011-09-12,2011,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_14,מק חולון 14,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2011-09-12,2011,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-09-12,2011,6.4,microgr/L,False,,,,7.5,85.33
מק_חולון_14,מק חולון 14,VINYL CHLORIDE,VINYL CHLORIDE,2011-09-12,2011,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_14,מק חולון 14,XYLENE,XYLENE,2011-09-12,2011,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2012-06-18,2012,0.3,microgr/L,False,,,,4.0,7.5
מק_חולון_14,מק חולון 14,CHROMIUM AS CR,CHROMIUM AS CR,2012-06-18,2012,5.0,microgr/L,False,,,,50.0,10.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2012-06-18,2012,7.2,microgr/L,False,,,,7.5,96.0
מק_חולון_14,מק חולון 14,ARSENIC AS AS,ARSENIC AS AS,2013-07-11,2013,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,CADMIUM AS CD,CADMIUM AS CD,2013-07-11,2013,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2013-07-11,2013,0.3,microgr/L,False,,,,4.0,7.5
מק_חולון_14,מק חולון 14,CHROMIUM AS CR,CHROMIUM AS CR,2013-07-11,2013,6.0,microgr/L,False,,,,50.0,12.0
מק_חולון_14,מק חולון 14,LEAD AS PB,LEAD AS PB,2013-07-11,2013,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,NICKEL AS NI,NICKEL AS NI,2013-07-11,2013,0.0,microgr/L,False,,,,20.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2013-07-11,2013,9.4,microgr/L,False,,,,7.5,125.33
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-10-25,2015,5.6,microgr/L,False,,,,7.5,74.67
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2016-02-16,2016,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-02-16,2016,0.2,microgr/L,False,,,,4.0,5.0
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2016-02-16,2016,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-02-16,2016,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2016-02-16,2016,0.0,microgr/L,False,,,,,
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-02-16,2016,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-02-16,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,ETHYL BENZENE,ETHYL BENZENE,2016-02-16,2016,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_14,מק חולון 14, MTBE,MTBE,2016-02-16,2016,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_14,מק חולון 14,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-02-16,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,TOLUENE,TOLUENE,2016-02-16,2016,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_14,מק חולון 14,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-02-16,2016,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-02-16,2016,7.5,microgr/L,False,,,,7.5,100.0
מק_חולון_14,מק חולון 14,VINYL CHLORIDE,VINYL CHLORIDE,2016-02-16,2016,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_14,מק חולון 14,XYLENE,XYLENE,2016-02-16,2016,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2016-06-28,2016,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-06-28,2016,0.2,microgr/L,False,,,,4.0,5.0
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2016-06-28,2016,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-06-28,2016,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2016-06-28,2016,0.0,microgr/L,False,,,,,
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-06-28,2016,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-06-28,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,ETHYL BENZENE,ETHYL BENZENE,2016-06-28,2016,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_14,מק חולון 14, MTBE,MTBE,2016-06-28,2016,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_14,מק חולון 14,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-06-28,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,TOLUENE,TOLUENE,2016-06-28,2016,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_14,מק חולון 14,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-06-28,2016,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-06-28,2016,7.9,microgr/L,False,,,,7.5,105.33
מק_חולון_14,מק חולון 14,VINYL CHLORIDE,VINYL CHLORIDE,2016-06-28,2016,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_14,מק חולון 14,XYLENE,XYLENE,2016-06-28,2016,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_14,מק חולון 14,ARSENIC AS AS,ARSENIC AS AS,2016-11-28,2016,0.8,microgr/L,False,,,,10.0,8.0
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2016-11-28,2016,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CADMIUM AS CD,CADMIUM AS CD,2016-11-28,2016,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-11-28,2016,0.2,microgr/L,False,,,,4.0,5.0
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2016-11-28,2016,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,CHROMIUM AS CR,CHROMIUM AS CR,2016-11-28,2016,5.5,microgr/L,False,,,,50.0,11.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-11-28,2016,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2016-11-28,2016,0.0,microgr/L,False,,,,,
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-11-28,2016,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-11-28,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,ETHYL BENZENE,ETHYL BENZENE,2016-11-28,2016,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_14,מק חולון 14,LEAD AS PB,LEAD AS PB,2016-11-28,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,MERCURY AS HG,MERCURY AS HG,2016-11-28,2016,0.0,microgr/L,False,,,,1.0,0.0
מק_חולון_14,מק חולון 14, MTBE,MTBE,2016-11-28,2016,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_14,מק חולון 14,NICKEL AS NI,NICKEL AS NI,2016-11-28,2016,1.2,microgr/L,False,,,,20.0,6.0
מק_חולון_14,מק חולון 14,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-11-28,2016,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,TOLUENE,TOLUENE,2016-11-28,2016,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_14,מק חולון 14,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-11-28,2016,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-11-28,2016,9.4,microgr/L,False,,,,7.5,125.33
מק_חולון_14,מק חולון 14,VINYL CHLORIDE,VINYL CHLORIDE,2016-11-28,2016,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_14,מק חולון 14,XYLENE,XYLENE,2016-11-28,2016,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-03-27,2017,8.1,microgr/L,False,,,,7.5,108.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2017-06-11,2017,0.3,microgr/L,False,,,,4.0,7.5
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-06-11,2017,8.9,microgr/L,False,,,,7.5,118.67
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2017-07-19,2017,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2017-07-19,2017,0.3,microgr/L,False,,,,4.0,7.5
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2017-07-19,2017,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-07-19,2017,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2017-07-19,2017,0.0,microgr/L,False,,,,,
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2017-07-19,2017,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-07-19,2017,0.4,microgr/L,False,,,,10.0,4.0
מק_חולון_14,מק חולון 14,ETHYL BENZENE,ETHYL BENZENE,2017-07-19,2017,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_14,מק חולון 14, MTBE,MTBE,2017-07-19,2017,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_14,מק חולון 14,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-07-19,2017,0.0,microgr/L,False,,,,10.0,0.0
מק_חולון_14,מק חולון 14,TOLUENE,TOLUENE,2017-07-19,2017,0.0,microgr/L,False,,,,700.0,0.0
מק_חולון_14,מק חולון 14,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2017-07-19,2017,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-07-19,2017,6.8,microgr/L,False,,,,7.5,90.67
מק_חולון_14,מק חולון 14,VINYL CHLORIDE,VINYL CHLORIDE,2017-07-19,2017,0.0,microgr/L,False,,,,0.5,0.0
מק_חולון_14,מק חולון 14,XYLENE,XYLENE,2017-07-19,2017,0.0,microgr/L,False,,,,500.0,0.0
מק_חולון_14,מק חולון 14,BENZENE,BENZENE,2017-08-21,2017,0.0,microgr/L,False,,,,5.0,0.0
מק_חולון_14,מק חולון 14,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2017-08-21,2017,0.3,microgr/L,False,,,,4.0,7.5
מק_חולון_14,מק חולון 14,CHLOROFORM,CHLOROFORM,2017-08-21,2017,0.0,microgr/L,False,,,,80.0,0.0
מק_חולון_14,מק חולון 14,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-08-21,2017,0.0,microgr/L,False,,,,50.0,0.0
מק_חולון_14,מק חולון 14,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2017-08-21,2017,0.0,microgr/L,False,,,,,
מק_חולון_14,מק חולון 14,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2017-08-21,2017,0.0,microgr/L,False,,,,4.0,0.0
מק_חולון_14,מק חולון 14,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-08-21,2017,0.4,microgr/L,False,,,,10.0,4.0
מק_חולון_14,מק חולון 14,ETHYL BENZENE,ETHYL BENZENE,2017-08-21,2017,0.0,microgr/L,False,,,,300.0,0.0
מק_חולון_14,מק חולון 14, MTBE,MTBE,2017-08-21,2017,0.0,microgr/L,False,,,,40.0,0.0
מק_חולון_14,מק חולון 14,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-08-21,2017,0.0,microgr/L,False,,,,10.0,0.0
