borehole_id,parameter,n,n5,has_detection,mk_z_5y,mk_p_5y,mk_z_full,mk_p_full,snr_5y,snr_full,analysis_mode,classification,trend_description,crossed_standard,drinking_water_standard
raanana_nd_turbine,TRBN4,1,1,False,,,,,,,none,NONE,,False,70
raanana_nd_turbine,TRBRM,1,1,False,,,,,,,none,NONE,,False,
raanana_nd_turbine,TRMB4,1,1,False,,,,,,,none,NONE,,False,
raanana_nd_turbine,TRMB5,1,1,False,,,,,,,none,NONE,,False,
raanana_nd_turbine,TRPR3,1,1,False,,,,,,,none,NONE,,False,
raanana_nd_turbine,TUF,1,0,True,,,,,,,none,NONE,,False,1
raanana_nd_turbine,TURB,5,2,True,,,-1.51587,0.129551,0,1.5362,full_record,STABLE,No significant trend (p=0.130); Mann-Kendall Z=-1.52 (full record — 5-year window insufficient),True,1
raanana_nd_turbine,VYCL,1,1,False,,,,,,,none,NONE,,False,0.5
raanana_nd_turbine,XYLE,5,1,True,,,0.353553,0.723674,0,0.745356,full_record,STABLE,No significant trend (p=0.724); Mann-Kendall Z=0.35 (full record — 5-year window insufficient),False,500
raanana_nt_1,AL,2,2,False,,,,,,,none,NONE,,False,200
raanana_nt_1,AS,8,3,False,,,,,,,none,NONE,,False,10
raanana_nt_1,B,9,3,True,0,1,1.35534,0.175308,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,1
raanana_nt_1,BA,9,3,True,0,1,0.938315,0.348083,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1000
raanana_nt_1,BE,6,3,False,,,,,,,none,NONE,,False,4
raanana_nt_1,BENZ,8,2,False,,,,,,,none,NONE,,False,5
raanana_nt_1,BR,6,3,True,0,1,0.751469,0.45237,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_1,BRBNZ,5,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,BRCM,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,BRDCM,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,BRMET,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,CA,6,3,True,1.04447,0.29627,0.751469,0.45237,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,80
raanana_nt_1,CCL4,7,2,False,,,,,,,none,NONE,,False,4
raanana_nt_1,CD,8,3,False,,,,,,,none,NONE,,False,5
raanana_nt_1,CDCE,9,2,True,,,1.91518,0.0554692,0,1.01816,full_record,INCREASING,Rising trend (p=0.055); Mann-Kendall Z=1.92 (full record — 5-year window insufficient),False,50
raanana_nt_1,CHLET,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,CHLF,9,2,False,,,,,,,none,NONE,,False,80
raanana_nt_1,CHLMT,5,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,CL,6,3,True,1.04447,0.29627,1.1272,0.259656,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,400
raanana_nt_1,CO,6,3,False,,,,,,,none,NONE,,False,
raanana_nt_1,CR,10,3,True,,,-1.81243,0.0699192,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,50
raanana_nt_1,CTN2,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,CTN4,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,CU,9,3,True,-0.612372,0.540291,-0.766812,0.443194,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1400
raanana_nt_1,DBR3C,6,2,False,,,,,,,none,NONE,,False,0.3
raanana_nt_1,DBRM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,DBRMT,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,DCB13,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,DCDFM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,DCET,7,2,False,,,,,,,none,NONE,,False,4
raanana_nt_1,DCET1,9,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,DCEY,9,2,True,,,0.749045,0.45383,0,0.118667,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,10
raanana_nt_1,DCP13,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,DCP22,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,DCPN,6,2,False,,,,,,,none,NONE,,False,5
raanana_nt_1,DO,6,1,True,,,0.751469,0.45237,0,0.751443,full_record,STABLE,No significant trend (p=0.452); Mann-Kendall Z=0.75 (full record — 5-year window insufficient),False,
raanana_nt_1,DP13E,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,DP13T,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,EC,6,1,True,,,-0.751469,0.45237,0,0.462609,full_record,STABLE,No significant trend (p=0.452); Mann-Kendall Z=-0.75 (full record — 5-year window insufficient),False,
raanana_nt_1,ETBN,7,2,False,,,,,,,none,NONE,,False,300
raanana_nt_1,ETDB,7,2,False,,,,,,,none,NONE,,False,0.05
raanana_nt_1,FE,9,3,True,0,1,0,1,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,1000
raanana_nt_1,FE++,1,0,True,,,,,,,none,NONE,,False,
raanana_nt_1,HCO3,6,3,True,0,1,-1.1272,0.259656,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_1,HXCB,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,IPBNZ,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,K,6,3,True,1.04447,0.29627,-0.375735,0.707114,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_1,LI,1,1,False,,,,,,,none,NONE,,False,
raanana_nt_1,MCBZ,6,2,False,,,,,,,none,NONE,,False,100
raanana_nt_1,MDCB,5,2,False,,,,,,,none,NONE,,False,600
raanana_nt_1,METCH,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,MN,10,3,True,0.612372,0.540291,-0.0898027,0.928444,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,200
raanana_nt_1,MTBE,8,2,True,,,-0.143346,0.886017,0,0.687497,full_record,STABLE,No significant trend (p=0.886); Mann-Kendall Z=-0.14 (full record — 5-year window insufficient),False,40
raanana_nt_1,Mg,6,3,True,1.04447,0.29627,0.751469,0.45237,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,150
raanana_nt_1,NA,6,3,True,1.04447,0.29627,0,1,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_1,NAPT,8,2,False,,,,,,,none,NONE,,False,10
raanana_nt_1,NBTBZ,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,NI,9,3,True,,,-0.968246,0.332922,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,20
raanana_nt_1,NO3,6,3,True,1.04447,0.29627,1.50294,0.132855,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,70
raanana_nt_1,NPBNZ,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,ORP,6,1,True,,,-0.751469,0.45237,0,0.160165,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_1,OXYL,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,PB,8,3,False,,,,,,,none,NONE,,False,10
raanana_nt_1,PDCB,5,2,False,,,,,,,none,NONE,,False,75
raanana_nt_1,PHFD,6,1,True,,,0,1,0,0.61846,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,
raanana_nt_1,PTOLU,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,PXYL,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,SBBNZ,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,SE,4,3,False,,,,,,,none,NONE,,False,10
raanana_nt_1,SO4,6,3,True,1.04447,0.29627,0.751469,0.45237,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,250
raanana_nt_1,SR,6,2,True,,,0.375735,0.707114,0,0.551298,full_record,STABLE,No significant trend (p=0.707); Mann-Kendall Z=0.38 (full record — 5-year window insufficient),False,
raanana_nt_1,STYR,6,2,False,,,,,,,none,NONE,,False,50
raanana_nt_1,T,6,1,True,,,-0.191273,0.848312,0,0,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_1,TBBNZ,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,TCEN,5,2,False,,,,,,,none,NONE,,False,5
raanana_nt_1,TCET,7,2,False,,,,,,,none,NONE,,False,200
raanana_nt_1,TCEY,9,2,True,,,0.212798,0.831484,0,0.111077,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),True,7.5
raanana_nt_1,TCFM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,TDCE,9,2,False,,,,,,,none,NONE,,False,50
raanana_nt_1,TEC12,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,TEC22,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_1,TECE,9,2,True,,,1.42408,0.154424,0,0.9445,full_record,STABLE,No significant trend (p=0.154); Mann-Kendall Z=1.42 (full record — 5-year window insufficient),True,10
raanana_nt_1,TN-N,1,1,True,,,,,,,none,NONE,,False,
raanana_nt_1,TOC,1,1,True,,,,,,,none,NONE,,False,
raanana_nt_1,TOLU,8,2,False,,,,,,,none,NONE,,False,700
raanana_nt_1,TRBN3,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,TRBN4,6,2,False,,,,,,,none,NONE,,False,70
raanana_nt_1,TRBRM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,TRMB4,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,TRMB5,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,TRPR3,5,2,False,,,,,,,none,NONE,,False,
raanana_nt_1,VYCL,9,2,False,,,,,,,none,NONE,,False,0.5
raanana_nt_1,WDEP,6,1,True,,,-0.751469,0.45237,0,0.450329,full_record,STABLE,No significant trend (p=0.452); Mann-Kendall Z=-0.75 (full record — 5-year window insufficient),False,
raanana_nt_1,XYLE,8,2,False,,,,,,,none,NONE,,False,500
raanana_nt_1,ZN,8,3,True,0.612372,0.540291,-1.24676,0.212486,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,5000
raanana_nt_2,AL,2,2,False,,,,,,,none,NONE,,False,200
raanana_nt_2,AS,8,3,False,,,,,,,none,NONE,,False,10
raanana_nt_2,B,9,3,True,0,1,1.04828,0.294507,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,1
raanana_nt_2,BA,9,3,True,1.04447,0.29627,1.35534,0.175308,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1000
raanana_nt_2,BE,6,3,False,,,,,,,none,NONE,,False,4
raanana_nt_2,BENZ,8,2,False,,,,,,,none,NONE,,False,5
raanana_nt_2,BR,6,3,True,1.04447,0.29627,1.50294,0.132855,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,BRBNZ,5,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,BRCM,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,BRDCM,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,BRMET,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,CA,6,3,True,1.04447,0.29627,1.50294,0.132855,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,80
raanana_nt_2,CCL4,7,2,False,,,,,,,none,NONE,,False,4
raanana_nt_2,CD,8,3,False,,,,,,,none,NONE,,False,5
raanana_nt_2,CDCE,9,2,False,,,,,,,none,NONE,,False,50
raanana_nt_2,CHLET,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,CHLF,9,2,True,,,2.25588,0.024078,0,0.971914,full_record,INCREASING,Rising trend (p=0.024); Mann-Kendall Z=2.26 (full record — 5-year window insufficient),False,80
raanana_nt_2,CHLMT,5,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,CL,6,3,True,1.04447,0.29627,1.1272,0.259656,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,400
raanana_nt_2,CO,6,3,False,,,,,,,none,NONE,,False,
raanana_nt_2,CR,10,3,True,,,-1.72906,0.083798,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,50
raanana_nt_2,CTN2,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,CTN4,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,CU,9,3,True,-0.612372,0.540291,-1.91518,0.0554692,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1400
raanana_nt_2,DBR3C,6,2,False,,,,,,,none,NONE,,False,0.3
raanana_nt_2,DBRM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,DBRMT,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,DCB13,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,DCDFM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,DCET,7,2,False,,,,,,,none,NONE,,False,4
raanana_nt_2,DCET1,9,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,DCEY,9,2,False,,,,,,,none,NONE,,False,10
raanana_nt_2,DCP13,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,DCP22,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,DCPN,6,2,False,,,,,,,none,NONE,,False,5
raanana_nt_2,DO,6,1,True,,,1.87867,0.0602892,0,1.08232,full_record,INCREASING,Rising trend (p=0.060); Mann-Kendall Z=1.88 (full record — 5-year window insufficient),False,
raanana_nt_2,DP13E,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,DP13T,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,EC,6,1,True,,,-1.87867,0.0602892,0,1.38857,full_record,DECREASING,Declining trend (p=0.060); Mann-Kendall Z=-1.88 (full record — 5-year window insufficient),False,
raanana_nt_2,ETBN,7,2,False,,,,,,,none,NONE,,False,300
raanana_nt_2,ETDB,7,2,False,,,,,,,none,NONE,,False,0.05
raanana_nt_2,FE,9,3,True,-0.612372,0.540291,-0.547723,0.583882,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1000
raanana_nt_2,FE++,1,0,True,,,,,,,none,NONE,,False,
raanana_nt_2,HCO3,6,3,True,1.04447,0.29627,0.375735,0.707114,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,HXCB,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,IPBNZ,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,K,6,3,True,0,1,-0.751469,0.45237,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,LI,1,1,False,,,,,,,none,NONE,,False,
raanana_nt_2,MCBZ,6,2,False,,,,,,,none,NONE,,False,100
raanana_nt_2,MDCB,5,2,False,,,,,,,none,NONE,,False,600
raanana_nt_2,METCH,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,MN,10,3,True,-0.612372,0.540291,-0.628619,0.529599,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,200
raanana_nt_2,MTBE,8,2,True,,,-0.328798,0.742308,0,0.102613,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,40
raanana_nt_2,Mg,6,3,True,1.04447,0.29627,1.50294,0.132855,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,150
raanana_nt_2,NA,6,3,True,1.04447,0.29627,0,1,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,NAPT,8,2,False,,,,,,,none,NONE,,False,10
raanana_nt_2,NBTBZ,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,NI,9,3,True,,,-1.25327,0.210108,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,20
raanana_nt_2,NO3,6,3,True,0,1,1.50294,0.132855,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,70
raanana_nt_2,NPBNZ,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,ORP,6,1,True,,,-0.375735,0.707114,0,0.289678,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,OXYL,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,PB,8,3,False,,,,,,,none,NONE,,False,10
raanana_nt_2,PDCB,5,2,False,,,,,,,none,NONE,,False,75
raanana_nt_2,PHFD,6,1,True,,,-1.50294,0.132855,0,1.22689,full_record,STABLE,No significant trend (p=0.133); Mann-Kendall Z=-1.50 (full record — 5-year window insufficient),False,
raanana_nt_2,PTOLU,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,PXYL,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,SBBNZ,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,SE,4,3,False,,,,,,,none,NONE,,False,10
raanana_nt_2,SO4,6,3,True,1.04447,0.29627,1.1272,0.259656,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,250
raanana_nt_2,SR,6,2,True,,,0,1,0,0.0778617,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,STYR,6,2,False,,,,,,,none,NONE,,False,50
raanana_nt_2,T,6,1,True,,,0,1,0,0.239046,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,TBBNZ,3,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,TCEN,5,2,False,,,,,,,none,NONE,,False,5
raanana_nt_2,TCET,7,2,False,,,,,,,none,NONE,,False,200
raanana_nt_2,TCEY,9,2,True,,,0.209657,0.833935,0,0.285059,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),True,7.5
raanana_nt_2,TCFM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,TDCE,9,2,False,,,,,,,none,NONE,,False,50
raanana_nt_2,TEC12,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,TEC22,4,0,False,,,,,,,none,NONE,,False,
raanana_nt_2,TECE,9,2,True,,,1.26736,0.205028,0,0.400569,full_record,STABLE,No significant trend (p=0.205); Mann-Kendall Z=1.27 (full record — 5-year window insufficient),False,10
raanana_nt_2,TN-N,1,1,True,,,,,,,none,NONE,,False,
raanana_nt_2,TOC,1,1,True,,,,,,,none,NONE,,False,
raanana_nt_2,TOLU,8,2,True,,,-0.657596,0.510798,0,0.573001,full_record,STABLE,No significant trend (p=0.511); Mann-Kendall Z=-0.66 (full record — 5-year window insufficient),False,700
raanana_nt_2,TRBN3,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,TRBN4,6,2,False,,,,,,,none,NONE,,False,70
raanana_nt_2,TRBRM,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,TRMB4,7,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,TRMB5,6,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,TRPR3,5,2,False,,,,,,,none,NONE,,False,
raanana_nt_2,VYCL,9,2,False,,,,,,,none,NONE,,False,0.5
raanana_nt_2,WDEP,6,1,True,,,-0.375735,0.707114,0,0.0887939,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
raanana_nt_2,XYLE,8,2,False,,,,,,,none,NONE,,False,500
raanana_nt_2,ZN,8,3,True,-1.04447,0.29627,-0.748054,0.454427,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,5000
